上课班级,选课人数,开课编号,开课课程,授课教师,教师所在院系,开课时间,上课地点,上课周次,单双周,分组名,备注
音乐表演2401-02,4,202520261020151,声乐演唱-3,成莹[214027],建筑与艺术学院,20708,艺术楼319,1-16,全周,成莹,课表
音乐表演2401-02,2,202520261020153,声乐演唱-3,黄敏佳[212186],建筑与艺术学院,20708,艺术楼333,1-16,全周,黄敏佳,课表
音乐表演2401-02,3,202520261020143,基础钢琴-3,王苗[204091],建筑与艺术学院,208,艺术楼338,1-16,全周,王苗,课表
临班0,100,202520261015173,体育美学,周亮[112165],体育教研部,20910,A座101,3-18,全周,,课表
临班0,28,202520261014914,毛笔书法,罗红胜[204151],建筑与艺术学院,20910,A座102,3-18,全周,,课表
机械T2201,6,202520261011685,有限元法及计算机仿真,王青山[217020],机电工程学院,20910,A座103,3-8,全周,,课表
临班0,59,202520261014930,《周易》（双语）,侯先绒[136131],外国语学院,20910,A座104,3-18,全周,,课表
信科2301-02,84,202520261006695,微分几何,杨东辉[212003],数学与统计学院,20910,A座108,1-12,全周,,课表
临班0,87,202520261014962,《周易》（双语）,刘可红[136276],外国语学院,20910,A座110,3-18,全周,,课表
文史预科2501,20,202520261016890,中国文化概论（一）,晏选军[204160],人文学院,20910,A座111,13-18,全周,,课表
统计2301-03,107,202520261006771,多元统计分析,陈凯[222220],数学与统计学院,20910,A座117,1-12,全周,,课表
临班0,96,202520261015191,大学心理学,陈媛[114013],人文学院,20910,A座119,3-18,全周,,课表
临班0,83,202520261014999,宝玉石鉴赏,胡斌[127258],地球科学与信息物理学院,20910,A座122,3-18,全周,,课表
土木D2501-02,60,202520261015634,项目（一）计算科学,Hanhe Lin[dd202203],邓迪国际学院,20910,A座123,2-4,全周,,课表
哲学2301,18,202520261006176,"现代西方哲学		",杨俊[208131],人文学院,20910,A座123,7-18,全周,,课表
中国语言文学类2503-04,62,202520261017287,中国古代文学史（一）,叶烨[139217],人文学院,20910,A座124,"2-4,8-12",全周,,课表
014679,90,202520261014679,大学生健康教育,左钰[601581],湘雅三医院,20910,A座204,3-18,全周,,课表
交设D2201,29,202520261008478,轨道交通信号与控制,陈光[222263],交通运输工程学院,20910,A座206,"8,10",全周,,课表
交设D2201,29,202520261008478,轨道交通信号与控制,王家斌[221328],交通运输工程学院,20910,A座206,"13,15",全周,,课表
应数D2501-02,60,202520261015680,项目（一）计算科学,Hanhe Lin[dd202203],邓迪国际学院,20910,A座207,9-10,全周,,课表
交设D2401,30,202520261000158,热力学（二）,刘峙麟[215059],轻合金研究院,20910,A座207,"2,8,12,14",全周,,课表
临班0,97,202520261015195,中国文学经典与中国精神,邓栗[106015],人文学院,20910,A座210,3-18,全周,,课表
文史预科2501,20,202520261016885,经典作品选读（一）,胡栋材[215065],马克思主义学院,20910,A座213,2-4,全周,,课表
产设2301-03,59,202520261005927,形势与政策,易佳乐[222078],马克思主义学院,20910,A座213,"8,12",全周,,课表
艺科2404-06,59,202520261001854,形势与政策,李江浩[221310],马克思主义学院,20910,A座213,"9,13",全周,,课表
法学T2401,25,202520261001742,国际公法,毛俊响[209061],法学院,20910,A座221,1-16,全周,,课表
地物2303,22,202520261008412,地球物理仪器导论,陈儒军[203202],地球科学与信息物理学院,20910,A座222,9-16,全周,,课表
出版2303,31,202520261015297,数字营销,"盛虎[138154],易龙[216002]",人文学院,20910,A座223,11-18,全周,,课表
地勘T2301,27,202520261008348,矿相学,张宇[218086],地球科学与信息物理学院,20910,A座224,9-16,全周,,课表
能动2404-06,81,202520261003182,大学物理B（二）,罗成林[137321],物理学院,20910,A座301,3-16,全周,,课表
材料国际2401-02,60,202520261003519,大学物理B（二）,代国章[211073],物理学院,20910,A座304,3-16,全周,,课表
计算机D2301-02,58,202520261004274,数据库系统,高杨[222285],计算机学院,20910,A座310,1-16,双周,,课表
土木D2301-03,80,202520261004233,工程师数学（二）,王璐[218104],数学与统计学院,20910,A座310,"7,11,13,15",全周,,课表
信管[2501-02]班智能2501（科创班）,63,202520261017328,形势与政策,黄改[222089],马克思主义学院,20910,A座311,"9,13",全周,,课表
机械2408班机械2410,61,202520261003336,机械原理与设计（一）,"胡小舟[211059],朱建新[134204]",机电工程学院,20910,A座314,3-14,全周,,课表
机械2208,22,202520261011765,产品数据管理（PDM）技术,高海涛[223035],轻合金研究院,20910,A座315,3-10,全周,,课表
临班0,82,202520261014910,社会心理学,刘忠泉[139132],公共管理学院,20910,A座318,3-18,全周,,课表
音乐表演2401-02班舞蹈表演2401,56,202520261001956,形势与政策,易佳乐[222078],马克思主义学院,20910,A座319,"9,13",全周,,课表
预防2501-02,58,202520261020399,大学生心理健康教育（一）,邓洁隽[220006],马克思主义学院,20910,A座319,10-17,双周,,课表
临床医学（八年制）2401-02,50,202520261001327,仪器分析B,向娟[204053],化学化工学院,20910,A座319,1-8,全周,,课表
临床医学（八年制）2403-04,50,202520261001316,创新创业导论,罗春雷[134247],机电工程学院,20910,A座320,3-18,全周,,课表
基础医学拔尖2501班,1,202520261016449,大学语文（一）,晏选军[204160],人文学院,20910,A座321,"2-4,8-12",全周,,课表
金融2402,23,202520261002286,金融学,陈建中[138124],商学院,20910,A座322,1-12,全周,,课表
土木国际2401-03班应数T2401,80,202520261002900,大学物理C（二）,肖思[209056],物理学院,20910,A座401,3-14,全周,,课表
交设2407-08班交运2401,85,202520261003007,大学物理B（二）,邹慧[208117],物理学院,20910,A座404,3-16,全周,,课表
土木D2501-02,60,202520261015643,项目（一）数学,Abbas Mohammadi[dd202401],邓迪国际学院,20910,A座411,11-13,全周,,课表
计算机D2501-02,60,202520261015732,项目（一）计算科学,Hanhe Lin[dd202203],邓迪国际学院,20910,A座411,14-16,全周,,课表
土木D2501-02,60,202520261015628,项目（一）机械工程,Deva Brinda Deepak[dd202402],邓迪国际学院,20910,A座411,8-10,全周,,课表
信管T2401,16,202520261002427,Python语言程序设计基础,简惠云[134277],商学院,20910,A座413,1-12,全周,,课表
矿物2401-03,88,202520261003864,大学物理B（二）,"贾利娟[224107],张剑[137327]",物理学院,20910,A座417,3-16,全周,,课表
通信2401-03,75,202520261000815,大学物理B（二）,蒋杰[213178],物理学院,20910,A座419,3-16,全周,,课表
临班0,50,202520261015237,生命科学导论,"李交昆[210012],杨宇[129182],张雁生[211197]",资源加工与生物工程学院,20910,B座101,3-18,全周,,课表
法学2404-05,55,202520261001784,宪法学,蒋清华[207110],法学院,20910,B座102,2-3,全周,,课表
法学2404-05,55,202520261001784,宪法学,王雨亭[224095],法学院,20910,B座102,4-13,全周,,课表
无机2401-02,37,202520261003879,工科大学化学—有机化学基础B,李一鸣[221066],化学化工学院,20910,B座103,3-10,全周,,课表
冶金2306,27,202520261007952,现代冶金工程（英语）,杨建广[207041],冶金与环境学院,20910,B座105,1-8,全周,,课表
机械2308-13班机械T2301,88,202520261007516,智能制造装备与系统（一）,何道广[219089],机电工程学院,20910,B座105,9-16,全周,,课表
法学T2301,22,202520261005860,国际经济法,张海燕[707036],法学院,20910,B座106,7-18,全周,,课表
自动化2301-04,54,202520261004458,Python程序设计,李仪[206159],自动化学院,20910,B座107,11-18,全周,,课表
机械类2501-03,84,202520261020579,大学生心理健康教育（一）,欧阳鹏[221033],马克思主义学院,20910,B座108,10-17,双周,,课表
临班0,72,202520261014961,英美文学欣赏,朱妮娅[136207],外国语学院,20910,B座110,3-18,全周,,课表
思政2401班生工2401-02班土木2401-09班铁道2401-03,118,202520261003807,科学计算与MATLAB语言,蔡旭晖[713029],计算机学院,20910,B座111,3-18,双周,,课表
工管2401-02班粉体2401-09班城地2401-03班能器2401-02,117,202520261004005,科学计算与MATLAB语言,蔡旭晖[713029],计算机学院,20910,B座111,3-18,单周,,课表
测控2401班电气2401-07班自动化T2401班消防2401-02班工力2401-02班自动化2401-08,105,202520261000429,数学实验与建模,朱世华[137248],数学与统计学院,20910,B座112,3-18,全周,,课表
化工2401-04,123,202520261002520,电工学A,吴显金[208200],自动化学院,20910,B座113,3-18,全周,,课表
法医2501班护理2501-02,69,202520261019695,国家安全教育,黄伟韬[221219],马克思主义学院,20910,B座114,15-20,全周,,课表
轨道交通安全类2522-24,80,202520261017784,新生课,"单明[218034],黄锐[206025],林杭[210029],娄平[701142],王飞跃[205137],温伟斌[218068],易亮[205053]","土木工程学院,资源与安全工程学院",20910,B座114,"2-3,9-14",全周,,课表
法学2401-03,84,202520261001785,宪法学,程能[221275],法学院,20910,B座117,1-12,全周,,课表
法学2502,31,202520261016969,民法总论,贺东山[139205],法学院,20910,B座118,"2-4,8-16",全周,,课表
中文2304-05,64,202520261006279,美学概论,"陈国雄[208058],徐陶[209126]","本科生院,人文学院",20910,B座201,3-14,全周,,课表
临床医学五年类2501-03,96,202520261020428,大学生心理健康教育（一）,屈明珍[139156],马克思主义学院,20910,B座202,10-17,双周,,课表
中文2404-05,11,202520261002163,《史记》导读,常恒畅[219139],人文学院,20910,B座203,11-18,全周,,课表
出版2403,28,202520261002238,融媒体导论,范明献[204117],人文学院,20910,B座203,2-6,全周,,课表
电信2403-04,54,202520261000340,模拟电子技术,刘子建[703014],自动化学院,20910,B座205,3-16,全周,,课表
微电子2301-02,20,202520261007390,传热学,"郑煜[208151],周海波[209187]",机电工程学院,20910,B座206,1-10,全周,,课表
机械（材料制造）2201班机械2201-02,39,202520261011988,产品研发创新与管理,王刚[134267],机电工程学院,20910,B座206,11-18,全周,,课表
电子信息类2504-06,105,202520261016193,新生课,"邓晓衡[206002],雷文太[210018],刘正春[207109],石金晶[214009]",电子信息学院,20910,B座207,"2-3,9-10",全周,,课表
应化2303-05,88,202520261006547,物理化学A（二）,胡久刚[213041],化学化工学院,20910,B座210,3-12,全周,,课表
计算机类2501-03,100,202520261017184,军事理论,李满春[109018],纪律检查委员会(监察处),20910,B座211,"2-4,8-20",全周,,课表
轨道交通安全类2507-10,108,202520261018090,大学计算机基础,童键[713026],计算机学院,20910,B座212,"2-3,9-18",全周,,课表
冶金材料类2522-25,108,202520261018919,大学计算机基础,李力[802945],计算机学院,20910,B座213,"2-3,9-18",全周,,课表
地勘2301-03,46,202520261008364,形势与政策,田可[216029],地球科学与信息物理学院,20910,B座214,"8,12",全周,,课表
机械D2201-02班交设D2201,88,202520261008482,形势与政策,易佳乐[222078],马克思主义学院,20910,B座214,"7,11",全周,,课表
材料2404-06,89,202520261003554,形势与政策,罗吴赞[222191],材料科学与工程学院,20910,B座214,"9,13",全周,,课表
中文2401-03,86,202520261002118,《诗经》与《楚辞》,白寅[702152],人文学院,20910,B座217,3-18,全周,,课表
电信2301-03,92,202520261004524,形势与政策,韩风华[221326],马克思主义学院,20910,B座218,"8,12",全周,,课表
地物2401-03,75,202520261004064,形势与政策,田可[216029],地球科学与信息物理学院,20910,B座218,"9,13",全周,,课表
思政2501班哲学2501,50,202520261016933,大学计算机基础,温国海[803337],计算机学院,20910,B座219,"2-3,9-18",全周,,课表
化工2301-04,33,202520261006613,化工过程模拟与仿真,谢乐[218128],化学化工学院,20910,B座302,3-8,全周,,课表
信管T2301班信管2301-02,47,202520261006355,统计学习与Matlab应用 ,施文[219037],商学院,20910,B座304,9-16,全周,,课表
信管T2301班信管2301-02,76,202520261006452,系统分析与设计,毕文杰[203056],商学院,20910,B座304,1-8,全周,,课表
经济管理类2503,33,202520261017392,管理学原理,黄瑛[705073],商学院,20910,B座305,"2-4,9-17",全周,,课表
临班0,97,202520261015196,哲学思想与人文关怀,米满月[707094],人文学院,20910,B座306,3-18,全周,,课表
航天2301-02,64,202520261007407,飞行器结构力学,黄佳[219176],航空航天技术研究院,20910,B座308,2-13,全周,,课表
地勘2403,24,202520261004185,晶体光学,王智琳[212173],地球科学与信息物理学院,20910,B座309,10-17,全周,,课表
机械2403班机械2406,60,202520261003340,机械原理与设计（一）,申儒林[206184],机电工程学院,20910,B座311,3-14,全周,,课表
自动化与电气类2501-03,93,202520261017277,军事理论,罗方禄[214062],马克思主义学院,20910,B座312,"2-4,8-20",全周,,课表
机械类2516-18,84,202520261018523,思想道德与法治,李婷[221047],马克思主义学院,20910,B座313,"2-4,8-20",全周,,课表
行政2501-03,77,202520261016374,思想道德与法治,王星星[222098],马克思主义学院,20910,B座314,"2-4,8-20",全周,,课表
中文2301-03,98,202520261006276,美学概论,贺予飞[224012],人文学院,20910,B座318,3-14,全周,,课表
会计2401,26,202520261002347,成本会计,王东清[138126],商学院,20910,B座319,1-12,全周,,课表
临床医学五年类2510-12,93,202520261016810,大学计算机基础B,刘泽星[701261],计算机学院,20910,B座320,"2-4,8-20",全周,,课表
地勘2501-03,86,202520261019063,地球科学新生课,邵拥军[127279],地球科学与信息物理学院,20910,B座401,2-3,全周,,课表
地勘2501-03,86,202520261019063,地球科学新生课,王文卉[216095],地球科学与信息物理学院,20910,B座401,11-12,全周,,课表
地勘2501-03,86,202520261019063,地球科学新生课,胡幽[207054],地球科学与信息物理学院,20910,B座401,10,全周,,课表
地勘2501-03,86,202520261019063,地球科学新生课,谭静强[217039],地球科学与信息物理学院,20910,B座401,13-14,全周,,课表
地勘2501-03,86,202520261019063,地球科学新生课,刘浩[213057],地球科学与信息物理学院,20910,B座401,9,全周,,课表
地勘T2401,12,202520261004050,科学计算与Python语言,毛先成[127214],地球科学与信息物理学院,20910,B座402,2-9,全周,,课表
地勘2401-02,46,202520261004186,晶体光学,曹勇华[221249],地球科学与信息物理学院,20910,B座402,10-17,全周,,课表
地质2301-02,13,202520261008269,弹性力学（后半学期）,曹函[211153],地球科学与信息物理学院,20910,B座403,9-16,全周,,课表
