上课班级,选课人数,开课编号,开课课程,授课教师,教师所在院系,开课时间,上课地点,上课周次,单双周,分组名,备注
轨道交通安全类2525-27,80,202520262002533,大学生心理健康教育（二）,陈锐[139143],马克思主义学院,40102,A座104,"10-12,14-16",全周,,课表
冶金T2401,21,202520262007572,工科大学化学—化学分析,邓春艳[209164],化学化工学院,40102,A座104,1-6,全周,,课表
应数2401-03,77,202520262006448,复变函数,贺福利[209108],数学与统计学院,40102,A座108,3-16,全周,,课表
冶金2403-04,56,202520262007525,工科大学化学—物理化学A(二),丁治英[211200],化学化工学院,40102,A座110,1-10,全周,,课表
交运2403-04,53,202520262006771,运筹学,顾轶[223084],交通运输工程学院,40102,A座112,1-16,全周,,课表
地勘2501-02,58,202520262003745,工程制图基础B,彭华建[134318],机电工程学院,40102,A座113,1-12,全周,,课表
化学生物环境类2501-02,55,202520262002195,工程制图基础B,"龚海[211209],石琛[210091]",轻合金研究院,40102,A座115,1-12,全周,,课表
应数2301-03班应数T2301,0,202520262011641,最优控制,何智敏[137308],数学与统计学院,40102,A座117,1-12,全周,,课表
工力2401-02,50,202520262006649,土木工程材料B,董荣珍[207120],土木工程学院,40102,A座119,1-8,全周,,课表
采矿2401-04,91,202520262007715,材料力学C,黄娟[210057],土木工程学院,40102,A座122,1-16,全周,,课表
哲学2401,14,202520262006024,科学技术史,雷良[203083],人文学院,40102,A座123,1-12,全周,,课表
中国语言文学类2503-04,63,202520262001946,现代汉语（二）,贺天琪[221286],人文学院,40102,A座124,1-12,全周,,课表
经济管理类2505-08,123,202520262017591,高等数学B（二）,陈明[137334],数学与统计学院,40102,A座201,1-16,全周,,课表
信管2402,22,202520262006157,宏观经济学,祝平衡[209070],商学院,40102,A座202,1-12,全周,,课表
自动化2501（西伯利亚留学生班）,25,202520262000435,智能制造导论,李志勇[703128],自动化学院,40102,A座203,1-8,全周,,课表
测控2301,0,202520262008315,过程控制系统,"韩洁[220134],阳春华[132215]",自动化学院,40102,A座203,9-16,全周,,课表
应数D2301-02,51,202520262008029,计算科学基础,Jean Peyen[dd202411],邓迪国际学院,40102,A座206,7-14,全周,,课表
应数D2301-02,51,202520262008029,计算科学基础,Jean Peyen[dd202411],邓迪国际学院,40102,A座206,15-16,全周,,课表
应数D2401-02,61,202520262003894,数学 2B,赵承东[220172],数学与统计学院,40102,A座207,11-16,全周,,课表
应数D2401-02,61,202520262003894,数学 2B,赵承东[220172],数学与统计学院,40102,A座207,1-10,全周,,课表
交运2401-02,52,202520262006770,运筹学,"季彬[218109],李双琳[221256]",交通运输工程学院,40102,A座211,1-16,全周,,课表
化学生物环境类2512,29,202520262002193,工程制图基础B,周亮[134309],机电工程学院,40102,A座212,1-12,全周,,课表
生医2501班卓越医生2501,0,202520262017509,有机化学C,魏保生[221319],化学化工学院,40102,A座213,1-14,全周,,课表
工管2401-02,0,202520262006727,环境科学概论,廖骐[212136],冶金与环境学院,40102,A座214,10-14,全周,,课表
工管2401-02,0,202520262006727,环境科学概论,石岩[217024],冶金与环境学院,40102,A座214,9,全周,,课表
机械类2516,28,202520262003231,工程制图与数字化表达（二）,吴波[134269],机电工程学院,40102,A座214,1-8,全周,,课表
轨道交通安全类2523-24,53,202520262002696,工程制图与数字化表达,胡文[704126],土木工程学院,40102,A座215,1-16,全周,,课表
冶金T2301,0,202520262013524,现代冶金学,"田忠良[206049],王一霖[220211],夏隆巩[217030],曾杰[218142],张贵清[130235]",冶金与环境学院,40102,A座217,1-16,全周,,课表
应化T2401,20,202520262006203,有机化学A1（二）,宋相志[209141],化学化工学院,40102,A座219,1-10,全周,,课表
法学T2301,0,202520262010838,法学论文写作与文献检索（双语教学）,黎娟[218108],法学院,40102,A座221,1-12,全周,,课表
测绘2401-02,0,202520262007878,地理学概论,李沈鑫[222201],地球科学与信息物理学院,40102,A座224,1-8,全周,,课表
生科2501班麻醉[2501-02]班,71,202520262000897,大学物理C,牛冬梅[206142],物理学院,40102,A座304,1-16,全周,,课表
工管2401-02,0,202520262006723,房屋建筑学,王海波[206124],土木工程学院,40102,A座308,1-8,全周,,课表
土木D2301-03,72,202520262008000,数字结构分析设计,Ya Ou[dd202604],邓迪国际学院,40102,A座310,1-16,全周,,课表
生工2401-02,58,202520262007619,马克思主义基本原理,李青[222118],马克思主义学院,40102,A座311,1-16,全周,,课表
信科T2501班应数T2501,46,202520262002409,数学分析（二）,邓又军[213157],数学与统计学院,40102,A座313,1-16,全周,,课表
化工2401-02,0,202520262006268,文献检索,王琳[211213],化学化工学院,40102,A座314,1-8,全周,,课表
电科2401-02,57,202520262004515,半导体物理与器件,方靖岳[221334],电子信息学院,40102,A座315,1-14,全周,,课表
冶金材料类2519-21,80,202520262003567,大学物理B（一）,张龙[221154],物理学院,40102,A座317,1-16,全周,,课表
临班,0,202520262021935,中国共产党的历史,刘珺[220004],马克思主义学院,40102,A座318,9-16,单周,,课表
土木国际2401-02,52,202520262006673,工程测量与智能勘测,李军[701007],土木工程学院,40102,A座320,3-10,全周,,课表
铁道2403,26,202520262006629,工程测量与智能勘测,彭仪普[701005],土木工程学院,40102,A座321,1-8,全周,,课表
计算机T2501班计算机类2513,53,202520262020903,国家安全教育,龚珊[221120],马克思主义学院,40102,A座321,"10-12,14-16",全周,,课表
法医2501班临床药学2501,56,202520262000932,生物化学C,"陈苗[219012],陈淑华[203112],邓梅春[211039],何海伦[212024],李星[221220],刘灿华[803018],骆亚萍[802942],马昌杯[212006],汤立军[803179],赵岳涛[220038],钟慧[211195],朱飞舟[208002]",生命科学学院,40102,A座322,1-16,全周,,课表
信科2501-02班统计2504,0,202520262002393,大学物理B（一）,黄寒[212050],物理学院,40102,A座404,1-16,全周,,课表
出版2403,28,202520262006016,知识产权概论,刘玲武[217109],人文学院,40102,A座413,1-4,全周,,课表
冶金材料类2507-09,83,202520262003560,大学物理B（一）,"黄生祥[706103],赵新闻[706064]",物理学院,40102,A座417,1-16,全周,,课表
交通运输类2501-03,76,202520262020147,大学物理B（一）,周良玉[706085],物理学院,40102,A座419,1-16,全周,,课表
轨道交通安全类2518-20,76,202520262002688,大学物理B（一）,马松山[207148],物理学院,40102,A座421,1-16,全周,,课表
法学2501,30,202520262001556,刑法总论,罗树志[139176],法学院,40102,B座101,1-12,全周,,课表
法学2303-04,62,202520262010815,知识产权法,易玲[214057],法学院,40102,B座102,1-12,全周,,课表
出版2303,31,202520262011236,数据仓库与数据挖掘,朱承璋[216055],人文学院,40102,B座103,9-16,全周,,课表
环境2301,23,202520262013500,固体废物处理与处置,林璋[220024],冶金与环境学院,40102,B座105,9-16,全周,,课表
环境2301,23,202520262013502,环境工程设计基础,郭朝晖[130300],冶金与环境学院,40102,B座105,1-8,全周,,课表
冶金2301-02,0,202520262013475,钢铁冶金学A,王万林[209063],"国际教育学院,冶金与环境学院",40102,B座106,7-12,全周,,课表
冶金2301-02,0,202520262013475,钢铁冶金学A,窦坤[221052],"国际教育学院,冶金与环境学院",40102,B座106,1-6,全周,,课表
能器2301,27,202520262013361,太阳电池基础与应用,"蒋良兴[212137],刘芳洋[211184],卢洋[224030]",冶金与环境学院,40102,B座107,3-10,全周,,课表
冶金2305-06,0,202520262013465,稀有金属冶金学A,李江涛[213001],冶金与环境学院,40102,B座108,1-7,全周,,课表
冶金2305-06,0,202520262013465,稀有金属冶金学A,巫圣喜[219015],冶金与环境学院,40102,B座108,8-12,全周,,课表
检验2501-03,0,202520262020188,细胞生物学C,"范亮亮[219085],黄皓[223125],李杰[209043],刘慕君[207139],文斗斗[803371],夏赞贤[213170],项荣[207047],张树冰[205054],周叶方[207147]",生命科学学院,40102,B座110,9-16,全周,,课表
出版2301-03,0,202520262011250,传播学研究方法,周灿华[209066],人文学院,40102,B座110,1-8,全周,,课表
机械类2501-05,137,202520262017571,高等数学A（二）,秦宣云[137235],数学与统计学院,40102,B座111,1-16,全周,,课表
交通运输类2506-10,132,202520262017582,高等数学A（二）,杨文胜[706050],数学与统计学院,40102,B座112,1-16,全周,,课表
电子信息类2501-05,173,202520262017573,高等数学A（二）,任叶庆[137332],数学与统计学院,40102,B座113,1-16,单周,,课表
法学2404-05班法学T2401,86,202520262018637,形势与政策,彭芬[209014],马克思主义学院,40102,B座114,"8,12",全周,,课表
软件工程2501-05,145,202520262017560,高等数学A（二）,李军英[137184],数学与统计学院,40102,B座114,1-16,单周,,课表
法学2305,30,202520262010818,知识产权法,郭壬癸[222216],法学院,40102,B座117,1-12,全周,,课表
自动化T2301,29,202520262008325,过程控制技术与系统,徐晓东[221013],自动化学院,40102,B座118,9-16,全周,,课表
统计2401-03,0,202520262006483,数学建模,郑洲顺[137295],数学与统计学院,40102,B座201,3-16,全周,,课表
中国语言文学类2507-08班出版T2501,0,202520262001852,纪录片理论与实务,欧阳云玲[144002],人文学院,40102,B座202,13-16,全周,,课表
中文2401-05,0,202520262005912,中国古代文体学导论,常恒畅[219139],人文学院,40102,B座202,1-8,全周,,课表
哲学2501,21,202520262001841,中国哲学史与原著选读（二）,谭忠诚[139204],人文学院,40102,B座203,1-12,全周,,课表
材料国际2401-02,60,202520262007329,材料科学基础,"柏振海[131257],蔡格梅[210047],冯艳[209130],李劲风[203063]",材料科学与工程学院,40102,B座205,1-16,全周,,课表
法学2401-03,94,202520262000042,商法,王红霞[210144],法学院,40102,B座206,1-12,全周,,课表
通信2401-03,85,202520262004562,通信与网络,桂劲松[132388],电子信息学院,40102,B座207,1-16,单周,,课表
机械2412,26,202520262007145,机械精度设计,李蔚[704190],机电工程学院,40102,B座208,9-16,全周,,课表
行政2501-03,76,202520262000877,中国近现代史纲要,张喆[222112],马克思主义学院,40102,B座211,1-16,全周,,课表
电子信息类2506-10,173,202520262017580,高等数学A（二）,杨淑平[137333],数学与统计学院,40102,B座212,1-16,单周,,课表
交设2403-05,80,202520262006821,数字电子技术B,陈革辉[132314],自动化学院,40102,B座212,1-16,双周,,课表
计算机2301-02,57,202520262008637,习近平新时代中国特色社会主义思想概论,谢琰[219165],马克思主义学院,40102,B座213,1-16,单周,,课表
艺科2404-06,54,202520262018645,形势与政策,张金学[160029],建筑与艺术学院,40102,B座213,"8,12",全周,,课表
药学2501-03,0,202520262001119,细胞生物学C,"范亮亮[219085],黄皓[223125],李杰[209043],刘慕君[207139],文斗斗[803371],夏赞贤[213170],项荣[207047],张树冰[205054],周叶方[207147]",生命科学学院,40102,B座214,9-16,全周,,课表
中文2304-05,64,202520262011129,语言学概论,李明[208126],人文学院,40102,B座217,1-8,全周,,课表
中文2301-05,0,202520262011141,新世纪小说研究,晏杰雄[213185],人文学院,40102,B座217,9-16,全周,,课表
遥感2401-03,66,202520262007882,马克思主义基本原理,徐艳兰[221069],马克思主义学院,40102,B座218,1-16,全周,,课表
材料国际2501-02班冶金材料类2531-33,152,202520262017553,高等数学A（二）,陈海波[706034],数学与统计学院,40102,B座219,1-16,单周,,课表
国贸2301-02,0,202520262011358,自由贸易区理论与实践,程继鑫[222109],商学院,40102,B座301,9-16,全周,,课表
化工2403,29,202520262006285,化工原理A(一),邱运仁[151001],化学化工学院,40102,B座302,3-14,全周,,课表
信管2502,29,202520262001986,信息系统开发技术,张红宇[210003],商学院,40102,B座303,1-12,全周,,课表
会计2403,25,202520262006131,管理会计,龚蓉[224053],商学院,40102,B座304,1-12,全周,,课表
金融2301,26,202520262011334,金融风险管理,杨艳军[150002],商学院,40102,B座305,1-10,全周,,课表
金融2401-03,71,202520262006043,金融机构与金融市场,杨怀东[205094],商学院,40102,B座306,9-16,全周,,课表
能器2302,27,202520262013356,现代材料分析测试技术,杨喜云[117216],冶金与环境学院,40102,B座307,13-16,全周,,课表
能器2401,31,202520262007579,有机化学,蒋兰英[209026],冶金与环境学院,40102,B座307,1-8,全周,,课表
能器2302,27,202520262013356,现代材料分析测试技术,吴飞翔[218110],冶金与环境学院,40102,B座307,9-12,全周,,课表
信安2301-04,0,202520262008378,信息隐藏技术,刘熙尧[215017],计算机学院,40102,B座308,1-16,全周,,课表
地勘T2301,0,202520262013886,水文地质与工程地质学,陈运平[207039],地球科学与信息物理学院,40102,B座309,9-16,全周,,课表
地信2401-03,0,202520262007961,科学思维与论文写作,李海峰[209189],地球科学与信息物理学院,40102,B座309,1-8,全周,,课表
轨道交通安全类2511-15,126,202520262017577,高等数学A（二）,肖莉[203087],数学与统计学院,40102,B座311,1-16,单周,,课表
软件工程2506-07,54,202520262000459,国家安全教育,郭鹏飞[213150],马克思主义学院,40102,B座312,"10-12,14-16",全周,,课表
能源类2501-05,148,202520262017558,高等数学A（二）,丁士锋[206080],数学与统计学院,40102,B座313,1-16,单周,,课表
材料2401-03,85,202520262018800,形势与政策,罗吴赞[222191],材料科学与工程学院,40102,B座313,"8,12",全周,,课表
工商2401-02,45,202520262006182,商务统计,郑连元[138162],商学院,40102,B座314,1-12,全周,,课表
工商2302,27,202520262011409,消费者行为学,谢菊兰[217062],商学院,40102,B座318,9-16,全周,,课表
工商2301-02,0,202520262011420,绩效与薪酬管理,彭文辉[138114],商学院,40102,B座318,1-8,全周,,课表
国贸2401-02,60,202520262006095,国际经济学（一）,尹华[138105],商学院,40102,B座319,4-15,全周,,课表
思政2401,30,202520262005478,思想政治教育方法论,贺才乐[205169],马克思主义学院,40102,B座320,1-12,全周,,课表
地质2301-02,0,202520262013818,非开挖工程学,孙平贺[211152],地球科学与信息物理学院,40102,B座401,9-16,全周,,课表
地勘T2401,0,202520262007819,岩相古地理学,刘辰生[204063],地球科学与信息物理学院,40102,B座401,1-6,全周,,课表
